season,division,datetime,datetimeUTC,matchday,homeID,homeName,homeIcon,guestID,guestName,guestIcon,homeScore,guestScore,locID,locCity,locStadium
2010,bl1,2010-08-28 15:30:00,2010-08-28 13:30:00+00:00,2,134,Werder Bremen,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/SV-Werder-Bremen-Logo.svg/681px-SV-Werder-Bremen-Logo.svg.png,65,1. FC Köln,https://upload.wikimedia.org/wikipedia/en/thumb/5/53/FC_Cologne_logo.svg/1200px-FC_Cologne_logo.svg.png,4,2,36,Bremen,Weserstadion
2010,bl1,2010-08-28 15:30:00,2010-08-28 13:30:00+00:00,2,131,VfL Wolfsburg,https://i.imgur.com/ucqKV4B.png,81,1. FSV Mainz 05,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,3,4,20,Wolfsburg,Volkswagen Arena 
2010,bl1,2010-08-28 15:30:00,2010-08-28 13:30:00+00:00,2,91,Eintracht Frankfurt,https://i.imgur.com/X8NFkOb.png,100,Hamburger SV,https://upload.wikimedia.org/wikipedia/commons/f/f7/Hamburger_SV_logo.svg,1,3,30,Frankfurt,Commerzbank Arena
2010,bl1,2010-08-28 15:30:00,2010-08-28 13:30:00+00:00,2,79,1. FC Nürnberg,https://upload.wikimedia.org/wikipedia/commons/f/fa/1._FC_Nürnberg_logo.svg,112,SC Freiburg,https://i.imgur.com/r3mvi0h.png,1,2,21,Nürnberg,easyCredit Stadion
2010,bl1,2010-08-28 18:30:00,2010-08-28 16:30:00+00:00,2,98,FC St. Pauli,https://upload.wikimedia.org/wikipedia/commons/a/a3/FC_St._Pauli_logo.png,175,TSG 1899 Hoffenheim,https://i.imgur.com/gF0PfEl.png,0,1,73,Hamburg,Millerntor-Stadion
2010,bl1,2010-08-29 15:30:00,2010-08-29 13:30:00+00:00,2,6,Bayer Leverkusen,https://upload.wikimedia.org/wikipedia/de/thumb/f/f7/Bayer_Leverkusen_Logo.svg/1200px-Bayer_Leverkusen_Logo.svg.png,87,Borussia Mönchengladbach,https://i.imgur.com/KSIk0Eu.png,3,6,28,Leverkusen,BayArena
2010,bl1,2010-08-29 17:30:00,2010-08-29 15:30:00+00:00,2,16,VfB Stuttgart,https://i.imgur.com/v0tkpNx.png,7,Borussia Dortmund,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Borussia_Dortmund_logo.svg/560px-Borussia_Dortmund_logo.svg.png,1,3,37,Stuttgart,Mercedes Benz Arena 
2010,bl1,2010-09-10 20:30:00,2010-09-10 18:30:00+00:00,3,175,TSG 1899 Hoffenheim,https://i.imgur.com/gF0PfEl.png,9,FC Schalke 04,https://upload.wikimedia.org/wikipedia/commons/6/6d/FC_Schalke_04_Logo.svg,2,0,185,Sinsheim,Rhein-Neckar-Arena
2010,bl1,2010-09-11 15:30:00,2010-09-11 13:30:00+00:00,3,7,Borussia Dortmund,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Borussia_Dortmund_logo.svg/560px-Borussia_Dortmund_logo.svg.png,131,VfL Wolfsburg,https://i.imgur.com/ucqKV4B.png,2,0,35,Dortmund,Signal Iduna Park
2010,bl1,2010-09-11 15:30:00,2010-09-11 13:30:00+00:00,3,100,Hamburger SV,https://upload.wikimedia.org/wikipedia/commons/f/f7/Hamburger_SV_logo.svg,79,1. FC Nürnberg,https://upload.wikimedia.org/wikipedia/commons/f/fa/1._FC_Nürnberg_logo.svg,1,1,52,,
2010,bl1,2010-09-11 15:30:00,2010-09-11 13:30:00+00:00,3,87,Borussia Mönchengladbach,https://i.imgur.com/KSIk0Eu.png,91,Eintracht Frankfurt,https://i.imgur.com/X8NFkOb.png,0,4,52,,
2010,bl1,2010-09-11 15:30:00,2010-09-11 13:30:00+00:00,3,112,SC Freiburg,https://i.imgur.com/r3mvi0h.png,16,VfB Stuttgart,https://i.imgur.com/v0tkpNx.png,2,1,52,,
2010,bl1,2010-09-11 15:30:00,2010-09-11 13:30:00+00:00,3,55,Hannover 96,https://upload.wikimedia.org/wikipedia/commons/c/cd/Hannover_96_Logo.svg,6,Bayer Leverkusen,https://upload.wikimedia.org/wikipedia/de/thumb/f/f7/Bayer_Leverkusen_Logo.svg/1200px-Bayer_Leverkusen_Logo.svg.png,2,2,52,,
2010,bl1,2010-09-11 18:30:00,2010-09-11 16:30:00+00:00,3,40,FC Bayern München,https://i.imgur.com/jJEsJrj.png,134,Werder Bremen,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/SV-Werder-Bremen-Logo.svg/681px-SV-Werder-Bremen-Logo.svg.png,0,0,34,München,Allianz Arena
2010,bl1,2010-09-12 15:30:00,2010-09-12 13:30:00+00:00,3,81,1. FSV Mainz 05,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,76,1. FC Kaiserslautern,https://upload.wikimedia.org/wikipedia/commons/d/d3/Logo_1_FC_Kaiserslautern.svg,2,1,23,Mainz,Bruchwegstadion
2010,bl1,2010-09-12 17:30:00,2010-09-12 15:30:00+00:00,3,65,1. FC Köln,https://upload.wikimedia.org/wikipedia/en/thumb/5/53/FC_Cologne_logo.svg/1200px-FC_Cologne_logo.svg.png,98,FC St. Pauli,https://upload.wikimedia.org/wikipedia/commons/a/a3/FC_St._Pauli_logo.png,1,0,31,Köln,Rhein Energie Stadion 
2010,bl1,2010-09-17 20:30:00,2010-09-17 18:30:00+00:00,4,91,Eintracht Frankfurt,https://i.imgur.com/X8NFkOb.png,112,SC Freiburg,https://i.imgur.com/r3mvi0h.png,0,1,30,Frankfurt,Commerzbank Arena
2010,bl1,2010-09-18 15:30:00,2010-09-18 13:30:00+00:00,4,40,FC Bayern München,https://i.imgur.com/jJEsJrj.png,65,1. FC Köln,https://upload.wikimedia.org/wikipedia/en/thumb/5/53/FC_Cologne_logo.svg/1200px-FC_Cologne_logo.svg.png,0,0,,,
2010,bl1,2010-09-18 15:30:00,2010-09-18 13:30:00+00:00,4,134,Werder Bremen,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/SV-Werder-Bremen-Logo.svg/681px-SV-Werder-Bremen-Logo.svg.png,81,1. FSV Mainz 05,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,0,2,,,
2010,bl1,2010-09-18 15:30:00,2010-09-18 13:30:00+00:00,4,16,VfB Stuttgart,https://i.imgur.com/v0tkpNx.png,87,Borussia Mönchengladbach,https://i.imgur.com/KSIk0Eu.png,7,0,,,
2010,bl1,2010-09-18 15:30:00,2010-09-18 13:30:00+00:00,4,131,VfL Wolfsburg,https://i.imgur.com/ucqKV4B.png,55,Hannover 96,https://upload.wikimedia.org/wikipedia/commons/c/cd/Hannover_96_Logo.svg,2,0,,,
2010,bl1,2010-09-18 15:30:00,2010-09-18 13:30:00+00:00,4,76,1. FC Kaiserslautern,https://upload.wikimedia.org/wikipedia/commons/d/d3/Logo_1_FC_Kaiserslautern.svg,175,TSG 1899 Hoffenheim,https://i.imgur.com/gF0PfEl.png,2,2,,,
2010,bl1,2010-09-19 15:30:00,2010-09-19 13:30:00+00:00,4,98,FC St. Pauli,https://upload.wikimedia.org/wikipedia/commons/a/a3/FC_St._Pauli_logo.png,100,Hamburger SV,https://upload.wikimedia.org/wikipedia/commons/f/f7/Hamburger_SV_logo.svg,1,1,,,
2010,bl1,2010-09-19 17:30:00,2010-09-19 15:30:00+00:00,4,9,FC Schalke 04,https://upload.wikimedia.org/wikipedia/commons/6/6d/FC_Schalke_04_Logo.svg,7,Borussia Dortmund,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Borussia_Dortmund_logo.svg/560px-Borussia_Dortmund_logo.svg.png,1,3,,,
2010,bl1,2010-09-19 17:30:00,2010-09-19 15:30:00+00:00,4,6,Bayer Leverkusen,https://upload.wikimedia.org/wikipedia/de/thumb/f/f7/Bayer_Leverkusen_Logo.svg/1200px-Bayer_Leverkusen_Logo.svg.png,79,1. FC Nürnberg,https://upload.wikimedia.org/wikipedia/commons/f/fa/1._FC_Nürnberg_logo.svg,0,0,,,
2010,bl1,2010-09-21 20:00:00,2010-09-21 18:00:00+00:00,5,81,1. FSV Mainz 05,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,65,1. FC Köln,https://upload.wikimedia.org/wikipedia/en/thumb/5/53/FC_Cologne_logo.svg/1200px-FC_Cologne_logo.svg.png,2,0,23,Mainz,Bruchwegstadion
2010,bl1,2010-09-21 20:00:00,2010-09-21 18:00:00+00:00,5,175,TSG 1899 Hoffenheim,https://i.imgur.com/gF0PfEl.png,40,FC Bayern München,https://i.imgur.com/jJEsJrj.png,1,2,188,Hoffenheim,Rhein-Neckar-Arena
2010,bl1,2010-09-21 20:00:00,2010-09-21 18:00:00+00:00,5,55,Hannover 96,https://upload.wikimedia.org/wikipedia/commons/c/cd/Hannover_96_Logo.svg,134,Werder Bremen,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/SV-Werder-Bremen-Logo.svg/681px-SV-Werder-Bremen-Logo.svg.png,4,1,,,
2010,bl1,2010-09-22 20:00:00,2010-09-22 18:00:00+00:00,5,6,Bayer Leverkusen,https://upload.wikimedia.org/wikipedia/de/thumb/f/f7/Bayer_Leverkusen_Logo.svg/1200px-Bayer_Leverkusen_Logo.svg.png,91,Eintracht Frankfurt,https://i.imgur.com/X8NFkOb.png,2,1,,,
2010,bl1,2010-09-22 20:00:00,2010-09-22 18:00:00+00:00,5,7,Borussia Dortmund,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Borussia_Dortmund_logo.svg/560px-Borussia_Dortmund_logo.svg.png,76,1. FC Kaiserslautern,https://upload.wikimedia.org/wikipedia/commons/d/d3/Logo_1_FC_Kaiserslautern.svg,5,0,35,Dortmund,Signal Iduna Park
2010,bl1,2010-09-22 20:00:00,2010-09-22 18:00:00+00:00,5,100,Hamburger SV,https://upload.wikimedia.org/wikipedia/commons/f/f7/Hamburger_SV_logo.svg,131,VfL Wolfsburg,https://i.imgur.com/ucqKV4B.png,1,3,27,Hamburg,HSH Nordbank Arena 
2010,bl1,2010-09-22 20:00:00,2010-09-22 18:00:00+00:00,5,87,Borussia Mönchengladbach,https://i.imgur.com/KSIk0Eu.png,98,FC St. Pauli,https://upload.wikimedia.org/wikipedia/commons/a/a3/FC_St._Pauli_logo.png,1,2,32,Mönchengladbach,Borussia Park
2010,bl1,2010-09-22 20:00:00,2010-09-22 18:00:00+00:00,5,112,SC Freiburg,https://i.imgur.com/r3mvi0h.png,9,FC Schalke 04,https://upload.wikimedia.org/wikipedia/commons/6/6d/FC_Schalke_04_Logo.svg,1,2,26,Freiburg,badenova Stadion
2010,bl1,2010-09-22 20:00:00,2010-09-22 18:00:00+00:00,5,79,1. FC Nürnberg,https://upload.wikimedia.org/wikipedia/commons/f/fa/1._FC_Nürnberg_logo.svg,16,VfB Stuttgart,https://i.imgur.com/v0tkpNx.png,2,1,21,Nürnberg,easyCredit Stadion
2010,bl1,2010-09-24 20:30:00,2010-09-24 18:30:00+00:00,6,65,1. FC Köln,https://upload.wikimedia.org/wikipedia/en/thumb/5/53/FC_Cologne_logo.svg/1200px-FC_Cologne_logo.svg.png,175,TSG 1899 Hoffenheim,https://i.imgur.com/gF0PfEl.png,1,1,,,
2010,bl1,2010-09-25 15:30:00,2010-09-25 13:30:00+00:00,6,40,FC Bayern München,https://i.imgur.com/jJEsJrj.png,81,1. FSV Mainz 05,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,1,2,34,München,Allianz Arena
2010,bl1,2010-09-25 15:30:00,2010-09-25 13:30:00+00:00,6,9,FC Schalke 04,https://upload.wikimedia.org/wikipedia/commons/6/6d/FC_Schalke_04_Logo.svg,87,Borussia Mönchengladbach,https://i.imgur.com/KSIk0Eu.png,2,2,33,Gelsenkirchen,Veltins Arena
2010,bl1,2010-09-25 15:30:00,2010-09-25 13:30:00+00:00,6,16,VfB Stuttgart,https://i.imgur.com/v0tkpNx.png,6,Bayer Leverkusen,https://upload.wikimedia.org/wikipedia/de/thumb/f/f7/Bayer_Leverkusen_Logo.svg/1200px-Bayer_Leverkusen_Logo.svg.png,1,4,,,
2010,bl1,2010-09-25 15:30:00,2010-09-25 13:30:00+00:00,6,91,Eintracht Frankfurt,https://i.imgur.com/X8NFkOb.png,79,1. FC Nürnberg,https://upload.wikimedia.org/wikipedia/commons/f/fa/1._FC_Nürnberg_logo.svg,2,0,,,
2010,bl1,2010-09-25 15:30:00,2010-09-25 13:30:00+00:00,6,98,FC St. Pauli,https://upload.wikimedia.org/wikipedia/commons/a/a3/FC_St._Pauli_logo.png,7,Borussia Dortmund,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Borussia_Dortmund_logo.svg/560px-Borussia_Dortmund_logo.svg.png,1,3,73,Hamburg,Millerntor-Stadion
2010,bl1,2010-09-25 18:30:00,2010-09-25 16:30:00+00:00,6,134,Werder Bremen,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/SV-Werder-Bremen-Logo.svg/681px-SV-Werder-Bremen-Logo.svg.png,100,Hamburger SV,https://upload.wikimedia.org/wikipedia/commons/f/f7/Hamburger_SV_logo.svg,3,2,36,Bremen,Weserstadion
2010,bl1,2010-09-26 15:30:00,2010-09-26 13:30:00+00:00,6,131,VfL Wolfsburg,https://i.imgur.com/ucqKV4B.png,112,SC Freiburg,https://i.imgur.com/r3mvi0h.png,2,1,52,,
2010,bl1,2010-09-26 17:30:00,2010-09-26 15:30:00+00:00,6,76,1. FC Kaiserslautern,https://upload.wikimedia.org/wikipedia/commons/d/d3/Logo_1_FC_Kaiserslautern.svg,55,Hannover 96,https://upload.wikimedia.org/wikipedia/commons/c/cd/Hannover_96_Logo.svg,0,1,,,
2010,bl1,2010-10-01 20:30:00,2010-10-01 18:30:00+00:00,7,55,Hannover 96,https://upload.wikimedia.org/wikipedia/commons/c/cd/Hannover_96_Logo.svg,98,FC St. Pauli,https://upload.wikimedia.org/wikipedia/commons/a/a3/FC_St._Pauli_logo.png,0,1,29,Hannover,AWD Arena
2010,bl1,2010-10-02 15:30:00,2010-10-02 13:30:00+00:00,7,100,Hamburger SV,https://upload.wikimedia.org/wikipedia/commons/f/f7/Hamburger_SV_logo.svg,76,1. FC Kaiserslautern,https://upload.wikimedia.org/wikipedia/commons/d/d3/Logo_1_FC_Kaiserslautern.svg,2,1,27,Hamburg,HSH Nordbank Arena 
2010,bl1,2010-10-02 15:30:00,2010-10-02 13:30:00+00:00,7,81,1. FSV Mainz 05,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,175,TSG 1899 Hoffenheim,https://i.imgur.com/gF0PfEl.png,4,2,23,Mainz,Bruchwegstadion
2010,bl1,2010-10-02 15:30:00,2010-10-02 13:30:00+00:00,7,87,Borussia Mönchengladbach,https://i.imgur.com/KSIk0Eu.png,131,VfL Wolfsburg,https://i.imgur.com/ucqKV4B.png,1,1,32,Mönchengladbach,Borussia Park
2010,bl1,2010-10-02 15:30:00,2010-10-02 13:30:00+00:00,7,112,SC Freiburg,https://i.imgur.com/r3mvi0h.png,65,1. FC Köln,https://upload.wikimedia.org/wikipedia/en/thumb/5/53/FC_Cologne_logo.svg/1200px-FC_Cologne_logo.svg.png,3,2,26,Freiburg,badenova Stadion
2010,bl1,2010-10-02 15:30:00,2010-10-02 13:30:00+00:00,7,79,1. FC Nürnberg,https://upload.wikimedia.org/wikipedia/commons/f/fa/1._FC_Nürnberg_logo.svg,9,FC Schalke 04,https://upload.wikimedia.org/wikipedia/commons/6/6d/FC_Schalke_04_Logo.svg,2,1,21,Nürnberg,easyCredit Stadion
2010,bl1,2010-10-03 15:30:00,2010-10-03 13:30:00+00:00,7,16,VfB Stuttgart,https://i.imgur.com/v0tkpNx.png,91,Eintracht Frankfurt,https://i.imgur.com/X8NFkOb.png,1,2,37,Stuttgart,Mercedes Benz Arena 
2010,bl1,2010-10-03 17:30:00,2010-10-03 15:30:00+00:00,7,6,Bayer Leverkusen,https://upload.wikimedia.org/wikipedia/de/thumb/f/f7/Bayer_Leverkusen_Logo.svg/1200px-Bayer_Leverkusen_Logo.svg.png,134,Werder Bremen,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/SV-Werder-Bremen-Logo.svg/681px-SV-Werder-Bremen-Logo.svg.png,2,2,28,Leverkusen,BayArena
2010,bl1,2010-10-03 17:30:00,2010-10-03 15:30:00+00:00,7,7,Borussia Dortmund,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Borussia_Dortmund_logo.svg/560px-Borussia_Dortmund_logo.svg.png,40,FC Bayern München,https://i.imgur.com/jJEsJrj.png,2,0,35,Dortmund,Signal Iduna Park
2010,bl1,2010-10-15 20:30:00,2010-10-15 18:30:00+00:00,8,65,1. FC Köln,https://upload.wikimedia.org/wikipedia/en/thumb/5/53/FC_Cologne_logo.svg/1200px-FC_Cologne_logo.svg.png,7,Borussia Dortmund,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Borussia_Dortmund_logo.svg/560px-Borussia_Dortmund_logo.svg.png,1,2,31,Köln,Rhein Energie Stadion 
2010,bl1,2010-10-16 15:30:00,2010-10-16 13:30:00+00:00,8,40,FC Bayern München,https://i.imgur.com/jJEsJrj.png,55,Hannover 96,https://upload.wikimedia.org/wikipedia/commons/c/cd/Hannover_96_Logo.svg,3,0,34,München,Allianz Arena
2010,bl1,2010-10-16 15:30:00,2010-10-16 13:30:00+00:00,8,9,FC Schalke 04,https://upload.wikimedia.org/wikipedia/commons/6/6d/FC_Schalke_04_Logo.svg,16,VfB Stuttgart,https://i.imgur.com/v0tkpNx.png,2,2,33,Gelsenkirchen,Veltins Arena
2010,bl1,2010-10-16 15:30:00,2010-10-16 13:30:00+00:00,8,134,Werder Bremen,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/SV-Werder-Bremen-Logo.svg/681px-SV-Werder-Bremen-Logo.svg.png,112,SC Freiburg,https://i.imgur.com/r3mvi0h.png,2,1,36,Bremen,Weserstadion
2010,bl1,2010-10-16 15:30:00,2010-10-16 13:30:00+00:00,8,81,1. FSV Mainz 05,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,100,Hamburger SV,https://upload.wikimedia.org/wikipedia/commons/f/f7/Hamburger_SV_logo.svg,0,1,186,Mainz,Stadion am Bruchweg
2010,bl1,2010-10-16 15:30:00,2010-10-16 13:30:00+00:00,8,98,FC St. Pauli,https://upload.wikimedia.org/wikipedia/commons/a/a3/FC_St._Pauli_logo.png,79,1. FC Nürnberg,https://upload.wikimedia.org/wikipedia/commons/f/fa/1._FC_Nürnberg_logo.svg,3,2,73,Hamburg,Millerntor-Stadion
2010,bl1,2010-10-16 18:30:00,2010-10-16 16:30:00+00:00,8,131,VfL Wolfsburg,https://i.imgur.com/ucqKV4B.png,6,Bayer Leverkusen,https://upload.wikimedia.org/wikipedia/de/thumb/f/f7/Bayer_Leverkusen_Logo.svg/1200px-Bayer_Leverkusen_Logo.svg.png,2,3,20,Wolfsburg,Volkswagen Arena 
2010,bl1,2010-10-17 15:30:00,2010-10-17 13:30:00+00:00,8,76,1. FC Kaiserslautern,https://upload.wikimedia.org/wikipedia/commons/d/d3/Logo_1_FC_Kaiserslautern.svg,91,Eintracht Frankfurt,https://i.imgur.com/X8NFkOb.png,0,3,83,Kaiserslautern,Fritz Walter Stadion
2010,bl1,2010-10-17 17:30:00,2010-10-17 15:30:00+00:00,8,175,TSG 1899 Hoffenheim,https://i.imgur.com/gF0PfEl.png,87,Borussia Mönchengladbach,https://i.imgur.com/KSIk0Eu.png,3,2,188,Hoffenheim,Rhein-Neckar-Arena
2010,bl1,2010-10-22 20:30:00,2010-10-22 18:30:00+00:00,9,100,Hamburger SV,https://upload.wikimedia.org/wikipedia/commons/f/f7/Hamburger_SV_logo.svg,40,FC Bayern München,https://i.imgur.com/jJEsJrj.png,0,0,362,Hamburg,Imtech-Arena
2010,bl1,2010-10-23 15:30:00,2010-10-23 13:30:00+00:00,9,91,Eintracht Frankfurt,https://i.imgur.com/X8NFkOb.png,9,FC Schalke 04,https://upload.wikimedia.org/wikipedia/commons/6/6d/FC_Schalke_04_Logo.svg,0,0,30,Frankfurt,Commerzbank Arena
2010,bl1,2010-10-23 15:30:00,2010-10-23 13:30:00+00:00,9,87,Borussia Mönchengladbach,https://i.imgur.com/KSIk0Eu.png,134,Werder Bremen,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/SV-Werder-Bremen-Logo.svg/681px-SV-Werder-Bremen-Logo.svg.png,1,4,32,Mönchengladbach,Borussia Park
2010,bl1,2010-10-23 15:30:00,2010-10-23 13:30:00+00:00,9,112,SC Freiburg,https://i.imgur.com/r3mvi0h.png,76,1. FC Kaiserslautern,https://upload.wikimedia.org/wikipedia/commons/d/d3/Logo_1_FC_Kaiserslautern.svg,2,1,26,Freiburg,badenova Stadion
2010,bl1,2010-10-23 15:30:00,2010-10-23 13:30:00+00:00,9,55,Hannover 96,https://upload.wikimedia.org/wikipedia/commons/c/cd/Hannover_96_Logo.svg,65,1. FC Köln,https://upload.wikimedia.org/wikipedia/en/thumb/5/53/FC_Cologne_logo.svg/1200px-FC_Cologne_logo.svg.png,2,1,29,Hannover,AWD Arena
2010,bl1,2010-10-23 15:30:00,2010-10-23 13:30:00+00:00,9,79,1. FC Nürnberg,https://upload.wikimedia.org/wikipedia/commons/f/fa/1._FC_Nürnberg_logo.svg,131,VfL Wolfsburg,https://i.imgur.com/ucqKV4B.png,2,1,21,Nürnberg,easyCredit Stadion
2010,bl1,2010-10-24 15:30:00,2010-10-24 13:30:00+00:00,9,7,Borussia Dortmund,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Borussia_Dortmund_logo.svg/560px-Borussia_Dortmund_logo.svg.png,175,TSG 1899 Hoffenheim,https://i.imgur.com/gF0PfEl.png,1,1,35,Dortmund,Signal Iduna Park
2010,bl1,2010-10-24 17:30:00,2010-10-24 15:30:00+00:00,9,6,Bayer Leverkusen,https://upload.wikimedia.org/wikipedia/de/thumb/f/f7/Bayer_Leverkusen_Logo.svg/1200px-Bayer_Leverkusen_Logo.svg.png,81,1. FSV Mainz 05,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,0,1,28,Leverkusen,BayArena
2010,bl1,2010-10-24 17:30:00,2010-10-24 15:30:00+00:00,9,16,VfB Stuttgart,https://i.imgur.com/v0tkpNx.png,98,FC St. Pauli,https://upload.wikimedia.org/wikipedia/commons/a/a3/FC_St._Pauli_logo.png,2,0,37,Stuttgart,Mercedes Benz Arena 
2010,bl1,2010-10-29 20:30:00,2010-10-29 18:30:00+00:00,10,40,FC Bayern München,https://i.imgur.com/jJEsJrj.png,112,SC Freiburg,https://i.imgur.com/r3mvi0h.png,4,2,34,München,Allianz Arena
2010,bl1,2010-10-30 15:30:00,2010-10-30 13:30:00+00:00,10,134,Werder Bremen,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/SV-Werder-Bremen-Logo.svg/681px-SV-Werder-Bremen-Logo.svg.png,79,1. FC Nürnberg,https://upload.wikimedia.org/wikipedia/commons/f/fa/1._FC_Nürnberg_logo.svg,2,3,36,Bremen,Weserstadion
2010,bl1,2010-10-30 15:30:00,2010-10-30 13:30:00+00:00,10,131,VfL Wolfsburg,https://i.imgur.com/ucqKV4B.png,16,VfB Stuttgart,https://i.imgur.com/v0tkpNx.png,2,0,20,Wolfsburg,Volkswagen Arena 
